,weights
1146,5.752732405838205e-05
7769,5.752732405838205e-05
2718,5.752732405838205e-05
2943,5.752732405838205e-05
5728,5.752732405838205e-05
7402,5.752732405838205e-05
5302,5.752732405838205e-05
1206,5.752732405838205e-05
5956,5.752732405838205e-05
4073,5.752732405838205e-05
425,5.752732405838205e-05
7524,5.752732405838205e-05
6446,5.752732405838205e-05
7129,5.752732405838205e-05
7229,5.752732405838205e-05
5216,5.752732405838205e-05
2869,5.752732405838205e-05
200,5.752732405838205e-05
3200,5.752732405838205e-05
4394,5.752732405838205e-05
6843,5.752732405838205e-05
111,5.752732405838205e-05
2783,5.752732405838205e-05
1795,5.752732405838205e-05
4959,5.752732405838205e-05
2593,5.752732405838205e-05
239,5.752732405838205e-05
3162,5.752732405838205e-05
6095,5.752732405838205e-05
3421,5.752732405838205e-05
1126,5.752732405838205e-05
3008,5.752732405838205e-05
2066,5.752732405838205e-05
7745,5.752732405838205e-05
784,5.752732405838205e-05
3842,5.752732405838205e-05
5072,5.752732405838205e-05
2740,5.752732405838205e-05
4735,5.752732405838205e-05
6024,5.752732405838205e-05
3508,5.752732405838205e-05
3492,5.752732405838205e-05
3759,5.752732405838205e-05
2937,5.752732405838205e-05
1921,5.752732405838205e-05
1932,5.752732405838205e-05
3259,5.752732405838205e-05
594,5.752732405838205e-05
1107,5.752732405838205e-05
65,5.752732405838205e-05
7378,5.752732405838205e-05
6604,5.752732405838205e-05
2269,5.752732405838205e-05
6185,5.752732405838205e-05
6359,5.752732405838205e-05
904,5.752732405838205e-05
2143,5.752732405838205e-05
568,5.752732405838205e-05
7157,5.752732405838205e-05
5042,5.752732405838205e-05
6044,5.752732405838205e-05
7443,5.752732405838205e-05
1138,5.752732405838205e-05
509,5.752732405838205e-05
3006,5.752732405838205e-05
5034,5.752732405838205e-05
6938,5.752732405838205e-05
5356,5.752732405838205e-05
2075,5.752732405838205e-05
3475,5.752732405838205e-05
3758,5.752732405838205e-05
428,5.752732405838205e-05
1228,5.752732405838205e-05
3586,5.752732405838205e-05
2909,5.752732405838205e-05
6954,5.752732405838205e-05
979,5.752732405838205e-05
964,5.752732405838205e-05
3151,5.752732405838205e-05
7116,5.752732405838205e-05
4159,6.0555077956191624e-05
3563,6.0555077956191624e-05
5391,6.0555077956191624e-05
653,6.0555077956191624e-05
7312,6.0555077956191624e-05
1499,6.0555077956191624e-05
7657,6.0555077956191624e-05
347,6.0555077956191624e-05
1513,6.0555077956191624e-05
2179,6.0555077956191624e-05
3606,6.0555077956191624e-05
3823,6.0555077956191624e-05
4802,6.0555077956191624e-05
2927,6.0555077956191624e-05
1025,6.0555077956191624e-05
7400,6.0555077956191624e-05
5121,6.0555077956191624e-05
2511,6.0555077956191624e-05
2312,6.0555077956191624e-05
5674,6.0555077956191624e-05
17,6.0555077956191624e-05
6956,6.0555077956191624e-05
310,6.0555077956191624e-05
3091,6.0555077956191624e-05
3147,6.0555077956191624e-05
4746,6.0555077956191624e-05
6530,6.0555077956191624e-05
946,6.0555077956191624e-05
7761,6.0555077956191624e-05
5542,6.0555077956191624e-05
7461,6.0555077956191624e-05
2997,6.0555077956191624e-05
5801,6.0555077956191624e-05
749,6.0555077956191624e-05
2182,6.0555077956191624e-05
2648,6.0555077956191624e-05
67,6.0555077956191624e-05
527,6.0555077956191624e-05
5123,6.0555077956191624e-05
5659,6.0555077956191624e-05
6668,6.0555077956191624e-05
1571,6.0555077956191624e-05
414,6.0555077956191624e-05
6171,6.0555077956191624e-05
2472,6.0555077956191624e-05
7564,6.0555077956191624e-05
5571,6.0555077956191624e-05
3737,6.0555077956191624e-05
4253,6.0555077956191624e-05
4103,6.0555077956191624e-05
2884,6.0555077956191624e-05
5635,6.0555077956191624e-05
3713,6.0555077956191624e-05
5938,6.0555077956191624e-05
2052,6.0555077956191624e-05
4958,6.0555077956191624e-05
3149,6.0555077956191624e-05
107,6.0555077956191624e-05
6316,6.0555077956191624e-05
2141,6.0555077956191624e-05
3793,6.0555077956191624e-05
1234,6.0555077956191624e-05
2499,6.0555077956191624e-05
6270,6.0555077956191624e-05
5249,6.391924895375782e-05
1423,6.391924895375782e-05
3544,6.391924895375782e-05
2750,6.391924895375782e-05
7065,6.391924895375782e-05
1346,6.391924895375782e-05
4341,6.391924895375782e-05
520,6.391924895375782e-05
238,6.391924895375782e-05
4321,6.391924895375782e-05
71,6.391924895375782e-05
4640,6.391924895375782e-05
2935,6.391924895375782e-05
6381,6.391924895375782e-05
7037,6.391924895375782e-05
7688,6.391924895375782e-05
2853,6.391924895375782e-05
483,6.391924895375782e-05
1129,6.391924895375782e-05
691,6.391924895375782e-05
3257,6.391924895375782e-05
3035,6.391924895375782e-05
7019,6.391924895375782e-05
350,6.391924895375782e-05
4452,6.391924895375782e-05
589,6.391924895375782e-05
2933,6.391924895375782e-05
6890,6.391924895375782e-05
994,6.391924895375782e-05
3403,6.391924895375782e-05
937,6.391924895375782e-05
2456,6.391924895375782e-05
6116,6.391924895375782e-05
5090,6.391924895375782e-05
461,6.391924895375782e-05
7535,6.391924895375782e-05
2057,6.391924895375782e-05
4767,6.767920477456711e-05
7665,6.767920477456711e-05
2906,6.767920477456711e-05
5204,6.767920477456711e-05
7307,6.767920477456711e-05
5107,6.767920477456711e-05
1212,6.767920477456711e-05
6868,6.767920477456711e-05
3250,6.767920477456711e-05
4288,6.767920477456711e-05
619,6.767920477456711e-05
5906,6.767920477456711e-05
6014,6.767920477456711e-05
1640,6.767920477456711e-05
1006,6.767920477456711e-05
5930,7.190915507297755e-05
4133,7.190915507297755e-05
3096,7.190915507297755e-05
6991,7.190915507297755e-05
6849,7.190915507297755e-05
1983,7.190915507297755e-05
1389,7.190915507297755e-05
7103,7.190915507297755e-05
3446,7.190915507297755e-05
4193,7.190915507297755e-05
562,7.190915507297755e-05
2172,7.190915507297755e-05
6626,7.190915507297755e-05
5326,7.190915507297755e-05
5430,7.190915507297755e-05
4039,7.190915507297755e-05
125,7.190915507297755e-05
5616,7.190915507297755e-05
319,7.190915507297755e-05
3801,7.190915507297755e-05
5035,7.190915507297755e-05
158,7.190915507297755e-05
5014,7.190915507297755e-05
1685,7.190915507297755e-05
1151,7.190915507297755e-05
1653,7.190915507297755e-05
5082,7.190915507297755e-05
2918,7.190915507297755e-05
93,7.190915507297755e-05
240,7.190915507297755e-05
3155,7.190915507297755e-05
5955,7.190915507297755e-05
52,7.190915507297755e-05
4554,7.190915507297755e-05
1287,7.190915507297755e-05
2716,7.190915507297755e-05
7087,7.190915507297755e-05
4538,7.190915507297755e-05
5846,7.190915507297755e-05
1154,7.190915507297755e-05
5411,7.190915507297755e-05
5777,7.190915507297755e-05
6478,7.190915507297755e-05
6933,7.190915507297755e-05
5162,7.190915507297755e-05
6695,7.190915507297755e-05
3142,7.190915507297755e-05
1760,7.190915507297755e-05
1148,7.190915507297755e-05
3947,7.190915507297755e-05
3700,7.190915507297755e-05
3179,7.190915507297755e-05
3226,7.190915507297755e-05
7259,7.190915507297755e-05
2303,7.190915507297755e-05
6986,7.190915507297755e-05
804,7.190915507297755e-05
969,7.190915507297755e-05
3687,7.190915507297755e-05
4441,7.190915507297755e-05
1434,7.190915507297755e-05
587,7.190915507297755e-05
1857,7.190915507297755e-05
6422,7.190915507297755e-05
5997,7.190915507297755e-05
1117,7.190915507297755e-05
7261,7.190915507297755e-05
3718,7.190915507297755e-05
7339,7.190915507297755e-05
876,7.190915507297755e-05
490,7.190915507297755e-05
4401,7.190915507297755e-05
7134,7.190915507297755e-05
7253,7.190915507297755e-05
7654,7.190915507297755e-05
4462,7.190915507297755e-05
1157,7.190915507297755e-05
7536,7.190915507297755e-05
7411,7.190915507297755e-05
3978,7.190915507297755e-05
7724,7.190915507297755e-05
3148,7.190915507297755e-05
5370,7.190915507297755e-05
2383,7.190915507297755e-05
5106,7.190915507297755e-05
2229,7.190915507297755e-05
6652,7.190915507297755e-05
5203,7.190915507297755e-05
6165,7.190915507297755e-05
618,7.190915507297755e-05
27,7.190915507297755e-05
6844,7.190915507297755e-05
5453,7.190915507297755e-05
6748,7.190915507297755e-05
5316,7.190915507297755e-05
6633,7.190915507297755e-05
3551,7.190915507297755e-05
5712,7.190915507297755e-05
4626,7.190915507297755e-05
3497,7.190915507297755e-05
7009,7.190915507297755e-05
4045,7.190915507297755e-05
7251,7.190915507297755e-05
1414,7.190915507297755e-05
3058,7.190915507297755e-05
6960,7.190915507297755e-05
2030,7.190915507297755e-05
3564,7.190915507297755e-05
7681,7.190915507297755e-05
3289,7.190915507297755e-05
1286,7.190915507297755e-05
6297,7.190915507297755e-05
3970,7.190915507297755e-05
5907,7.190915507297755e-05
3275,7.190915507297755e-05
3394,7.190915507297755e-05
586,7.190915507297755e-05
5864,7.190915507297755e-05
6039,7.190915507297755e-05
3369,7.190915507297755e-05
445,7.190915507297755e-05
5369,7.190915507297755e-05
3391,7.190915507297755e-05
6920,7.190915507297755e-05
1043,7.190915507297755e-05
3898,7.190915507297755e-05
2163,7.190915507297755e-05
1727,7.190915507297755e-05
6645,7.190915507297755e-05
4684,7.190915507297755e-05
408,7.190915507297755e-05
2771,7.190915507297755e-05
2336,7.190915507297755e-05
1267,7.190915507297755e-05
2491,7.190915507297755e-05
2480,7.190915507297755e-05
6932,7.190915507297755e-05
4229,7.190915507297755e-05
124,7.190915507297755e-05
4054,7.190915507297755e-05
3436,7.190915507297755e-05
3378,7.190915507297755e-05
5830,7.190915507297755e-05
5746,7.190915507297755e-05
2919,7.190915507297755e-05
5731,7.190915507297755e-05
43,7.190915507297755e-05
3490,7.190915507297755e-05
2978,7.190915507297755e-05
1694,7.190915507297755e-05
7580,7.190915507297755e-05
77,7.190915507297755e-05
7300,7.190915507297755e-05
245,7.190915507297755e-05
6495,7.190915507297755e-05
3302,7.190915507297755e-05
4912,7.190915507297755e-05
3666,7.190915507297755e-05
3876,7.190915507297755e-05
7560,7.190915507297755e-05
6971,7.190915507297755e-05
6072,7.190915507297755e-05
1861,7.190915507297755e-05
3038,7.190915507297755e-05
1652,7.190915507297755e-05
7532,7.190915507297755e-05
1844,7.190915507297755e-05
4068,7.190915507297755e-05
3199,7.190915507297755e-05
1911,7.190915507297755e-05
1731,7.190915507297755e-05
4259,7.190915507297755e-05
1084,7.190915507297755e-05
6549,7.190915507297755e-05
7700,7.190915507297755e-05
4098,7.190915507297755e-05
7038,7.190915507297755e-05
7627,7.190915507297755e-05
4941,7.190915507297755e-05
3428,7.190915507297755e-05
5673,7.190915507297755e-05
2258,7.190915507297755e-05
6195,7.190915507297755e-05
1933,7.190915507297755e-05
3268,7.190915507297755e-05
45,7.190915507297755e-05
5518,7.190915507297755e-05
6342,7.190915507297755e-05
4242,7.190915507297755e-05
5883,7.190915507297755e-05
4319,7.190915507297755e-05
2861,7.190915507297755e-05
3528,7.190915507297755e-05
3569,7.190915507297755e-05
1395,7.190915507297755e-05
2359,7.190915507297755e-05
3197,7.190915507297755e-05
3957,7.190915507297755e-05
4593,7.190915507297755e-05
887,7.190915507297755e-05
4688,7.190915507297755e-05
4583,7.190915507297755e-05
1650,7.190915507297755e-05
1027,7.190915507297755e-05
4124,7.190915507297755e-05
6910,7.190915507297755e-05
1498,7.190915507297755e-05
4844,7.190915507297755e-05
6997,7.190915507297755e-05
10,7.190915507297755e-05
7617,7.190915507297755e-05
3175,7.190915507297755e-05
1018,7.190915507297755e-05
2794,7.190915507297755e-05
5425,7.190915507297755e-05
2000,7.190915507297755e-05
1405,7.190915507297755e-05
314,7.190915507297755e-05
5291,7.190915507297755e-05
5175,7.190915507297755e-05
3983,7.190915507297755e-05
7265,7.190915507297755e-05
3775,7.190915507297755e-05
5648,7.190915507297755e-05
5101,7.190915507297755e-05
7316,7.190915507297755e-05
1827,7.190915507297755e-05
2135,7.190915507297755e-05
5519,7.190915507297755e-05
2864,7.190915507297755e-05
7702,7.190915507297755e-05
3460,7.190915507297755e-05
6725,7.190915507297755e-05
5184,7.190915507297755e-05
3267,7.190915507297755e-05
2675,7.190915507297755e-05
6547,7.190915507297755e-05
4937,7.190915507297755e-05
616,7.190915507297755e-05
2366,7.190915507297755e-05
4763,7.190915507297755e-05
2386,7.190915507297755e-05
126,7.190915507297755e-05
5980,7.190915507297755e-05
2424,7.190915507297755e-05
3539,7.190915507297755e-05
184,7.190915507297755e-05
81,7.190915507297755e-05
1867,7.190915507297755e-05
7669,7.190915507297755e-05
6380,7.190915507297755e-05
5814,7.190915507297755e-05
7730,7.190915507297755e-05
4161,7.190915507297755e-05
6620,7.190915507297755e-05
4520,7.190915507297755e-05
1959,7.190915507297755e-05
6914,7.190915507297755e-05
2167,7.190915507297755e-05
1838,7.190915507297755e-05
1,7.190915507297755e-05
4135,7.190915507297755e-05
7706,7.190915507297755e-05
1168,7.190915507297755e-05
2490,7.190915507297755e-05
62,7.190915507297755e-05
7511,7.190915507297755e-05
5261,7.190915507297755e-05
3255,7.190915507297755e-05
4475,7.190915507297755e-05
6451,7.190915507297755e-05
1620,7.190915507297755e-05
7059,7.190915507297755e-05
3912,7.190915507297755e-05
2433,7.190915507297755e-05
6926,7.190915507297755e-05
1520,7.190915507297755e-05
3800,7.190915507297755e-05
4805,7.190915507297755e-05
2594,7.190915507297755e-05
462,7.190915507297755e-05
1777,7.190915507297755e-05
435,7.190915507297755e-05
3814,7.190915507297755e-05
7689,7.190915507297755e-05
3044,7.190915507297755e-05
571,7.190915507297755e-05
712,7.190915507297755e-05
218,7.190915507297755e-05
3190,7.190915507297755e-05
6418,7.190915507297755e-05
1753,7.190915507297755e-05
2838,7.190915507297755e-05
2024,7.190915507297755e-05
3886,7.190915507297755e-05
4289,7.190915507297755e-05
5399,7.190915507297755e-05
1143,7.190915507297755e-05
2205,7.190915507297755e-05
6660,7.190915507297755e-05
6021,7.190915507297755e-05
5572,7.190915507297755e-05
4533,7.190915507297755e-05
1264,7.190915507297755e-05
7015,7.190915507297755e-05
4266,7.190915507297755e-05
5554,7.190915507297755e-05
2769,7.190915507297755e-05
6879,7.190915507297755e-05
5845,7.190915507297755e-05
7741,7.190915507297755e-05
6952,7.190915507297755e-05
368,7.190915507297755e-05
2101,7.190915507297755e-05
2425,7.190915507297755e-05
1588,7.67030987445094e-05
4724,7.67030987445094e-05
2881,7.67030987445094e-05
7091,7.67030987445094e-05
6625,7.67030987445094e-05
758,7.67030987445094e-05
2878,7.67030987445094e-05
733,7.67030987445094e-05
6427,7.67030987445094e-05
4345,7.67030987445094e-05
2331,7.67030987445094e-05
2776,7.67030987445094e-05
5136,7.67030987445094e-05
1042,7.67030987445094e-05
4526,7.67030987445094e-05
4150,7.67030987445094e-05
255,7.67030987445094e-05
868,7.67030987445094e-05
3207,7.67030987445094e-05
2595,7.67030987445094e-05
236,7.67030987445094e-05
5598,7.67030987445094e-05
2360,7.67030987445094e-05
3615,7.67030987445094e-05
2550,7.67030987445094e-05
5529,7.67030987445094e-05
6371,7.67030987445094e-05
3830,7.67030987445094e-05
5297,7.67030987445094e-05
2699,7.67030987445094e-05
3185,7.67030987445094e-05
2737,7.67030987445094e-05
6406,7.67030987445094e-05
3195,7.67030987445094e-05
6976,7.67030987445094e-05
6691,7.67030987445094e-05
5439,7.67030987445094e-05
771,7.67030987445094e-05
477,7.67030987445094e-05
2485,7.67030987445094e-05
6531,7.67030987445094e-05
6140,7.67030987445094e-05
3809,7.67030987445094e-05
684,7.67030987445094e-05
596,7.67030987445094e-05
3321,7.67030987445094e-05
7721,7.67030987445094e-05
3160,7.67030987445094e-05
5558,7.67030987445094e-05
5339,7.67030987445094e-05
2184,7.67030987445094e-05
7664,7.67030987445094e-05
5824,7.67030987445094e-05
4571,7.67030987445094e-05
2567,7.67030987445094e-05
5678,7.67030987445094e-05
6708,7.67030987445094e-05
4330,7.67030987445094e-05
1316,7.67030987445094e-05
1644,7.67030987445094e-05
1883,7.67030987445094e-05
3920,7.67030987445094e-05
6664,7.67030987445094e-05
39,7.67030987445094e-05
1066,7.67030987445094e-05
1599,7.67030987445094e-05
6791,7.67030987445094e-05
855,7.67030987445094e-05
6218,7.67030987445094e-05
4972,7.67030987445094e-05
7066,7.67030987445094e-05
6726,7.67030987445094e-05
3509,7.67030987445094e-05
196,7.67030987445094e-05
763,7.67030987445094e-05
2876,7.67030987445094e-05
3346,7.67030987445094e-05
1059,7.67030987445094e-05
1233,7.67030987445094e-05
3088,7.67030987445094e-05
2915,7.67030987445094e-05
6454,7.67030987445094e-05
3867,7.67030987445094e-05
7555,7.67030987445094e-05
1537,7.67030987445094e-05
3777,7.67030987445094e-05
4163,7.67030987445094e-05
1147,7.67030987445094e-05
6365,7.67030987445094e-05
923,7.67030987445094e-05
1155,7.67030987445094e-05
3976,7.67030987445094e-05
4387,7.67030987445094e-05
1268,7.67030987445094e-05
5469,7.67030987445094e-05
2627,7.67030987445094e-05
1695,7.67030987445094e-05
7382,7.67030987445094e-05
5157,7.67030987445094e-05
4009,7.67030987445094e-05
248,7.67030987445094e-05
599,7.67030987445094e-05
5079,7.67030987445094e-05
694,8.218189151197434e-05
4859,8.218189151197434e-05
1947,8.218189151197434e-05
4682,8.218189151197434e-05
2560,8.218189151197434e-05
4777,8.218189151197434e-05
7556,8.218189151197434e-05
1315,8.218189151197434e-05
3698,8.218189151197434e-05
3178,8.218189151197434e-05
6367,8.218189151197434e-05
686,8.218189151197434e-05
4658,8.218189151197434e-05
3573,8.218189151197434e-05
4052,8.218189151197434e-05
5946,8.218189151197434e-05
7751,8.218189151197434e-05
3118,8.218189151197434e-05
3301,8.218189151197434e-05
3950,8.218189151197434e-05
1035,8.218189151197434e-05
199,8.218189151197434e-05
7068,8.218189151197434e-05
3709,8.218189151197434e-05
3100,8.218189151197434e-05
4399,8.218189151197434e-05
692,8.218189151197434e-05
7248,8.218189151197434e-05
268,8.218189151197434e-05
2599,8.218189151197434e-05
5006,8.218189151197434e-05
4028,8.218189151197434e-05
2598,8.218189151197434e-05
379,8.218189151197434e-05
3146,8.218189151197434e-05
3576,8.218189151197434e-05
5976,8.218189151197434e-05
7296,8.218189151197434e-05
276,8.218189151197434e-05
3924,8.218189151197434e-05
503,8.218189151197434e-05
395,8.218189151197434e-05
135,8.218189151197434e-05
5450,8.218189151197434e-05
2719,8.218189151197434e-05
6885,8.850357547443392e-05
2007,8.850357547443392e-05
1205,8.850357547443392e-05
6157,8.850357547443392e-05
4592,8.850357547443392e-05
6801,8.850357547443392e-05
5062,8.850357547443392e-05
5503,8.850357547443392e-05
559,8.850357547443392e-05
4597,8.850357547443392e-05
1431,8.850357547443392e-05
742,8.850357547443392e-05
6299,8.850357547443392e-05
6382,8.850357547443392e-05
1225,8.850357547443392e-05
154,8.850357547443392e-05
3286,8.850357547443392e-05
3931,8.850357547443392e-05
7190,8.850357547443392e-05
5457,8.850357547443392e-05
3328,8.850357547443392e-05
7550,8.850357547443392e-05
2440,8.850357547443392e-05
3051,8.850357547443392e-05
7040,8.850357547443392e-05
